%time,field.layout.data_offset,field.data0,field.data1,field.data2
196000000,0,0.0,0.0,0.0
197000000,0,0.0,0.0,0.0
198000000,0,0.0,0.0,0.0
199000000,0,0.0,0.0,0.0
200000000,0,0.0,0.0,0.0
201000000,0,0.0,0.0,0.0
202000000,0,0.0,0.0,0.0
204000000,0,0.0,0.0,0.0
205000000,0,0.0,0.0,0.0
206000000,0,0.0,0.0,0.0
206000000,0,0.0,0.0,0.0
207000000,0,0.0,0.0,0.0
208000000,0,0.0,0.0,0.0
209000000,0,0.0,0.0,0.0
210000000,0,0.0,0.0,0.0
211000000,0,0.0,0.0,0.0
212000000,0,0.0,0.0,0.0
213000000,0,0.0,0.0,0.0
214000000,0,0.0,0.0,0.0
215000000,0,0.0,0.0,0.0
216000000,0,0.0,0.0,0.0
217000000,0,0.0,0.0,0.0
219000000,0,0.0,0.0,0.0
219000000,0,0.0,0.0,0.0
220000000,0,0.0,0.0,0.0
222000000,0,0.0,0.0,0.0
223000000,0,0.0,0.0,0.0
223000000,0,0.0,0.0,0.0
224000000,0,0.0,0.0,0.0
225000000,0,0.0,0.0,0.0
226000000,0,0.0,0.0,0.0
227000000,0,0.0,0.0,0.0
228000000,0,0.0,0.0,0.0
229000000,0,0.0,0.0,0.0
230000000,0,0.0,0.0,0.0
231000000,0,0.0,0.0,0.0
232000000,0,0.0,0.0,0.0
233000000,0,0.0,0.0,0.0
234000000,0,0.0,0.0,0.0
236000000,0,0.0,0.0,0.0
237000000,0,0.0,0.0,0.0
237000000,0,0.0,0.0,0.0
238000000,0,0.0,0.0,0.0
239000000,0,0.0,0.0,0.0
240000000,0,0.0,0.0,0.0
241000000,0,0.0,0.0,0.0
242000000,0,0.0,0.0,0.0
243000000,0,0.0,0.0,0.0
244000000,0,0.0,0.0,0.0
245000000,0,0.0,0.0,0.0
246000000,0,0.0,0.0,0.0
247000000,0,0.0,0.0,0.0
248000000,0,0.0,0.0,0.0
250000000,0,0.0,0.0,0.0
251000000,0,0.0,0.0,0.0
252000000,0,0.0,0.0,0.0
252000000,0,0.0,0.0,0.0
253000000,0,0.0,0.0,0.0
254000000,0,0.0,0.0,0.0
255000000,0,0.0,0.0,0.0
256000000,0,0.0,0.0,0.0
257000000,0,0.0,0.0,0.0
258000000,0,0.0,0.0,0.0
259000000,0,0.0,0.0,0.0
260000000,0,0.0,0.0,0.0
261000000,0,0.0,0.0,0.0
262000000,0,0.0,0.0,0.0
263000000,0,0.0,0.0,0.0
264000000,0,0.0,0.0,0.0
266000000,0,0.0,0.0,0.0
266000000,0,0.0,0.0,0.0
267000000,0,0.0,0.0,0.0
268000000,0,0.0,0.0,0.0
269000000,0,0.0,0.0,0.0
270000000,0,0.0,0.0,0.0
271000000,0,0.0,0.0,0.0
272000000,0,0.0,0.0,0.0
273000000,0,0.0,0.0,0.0
274000000,0,0.0,0.0,0.0
275000000,0,0.0,0.0,0.0
276000000,0,0.0,0.0,0.0
277000000,0,0.0,0.0,0.0
278000000,0,0.0,0.0,0.0
279000000,0,0.0,0.0,0.0
280000000,0,0.0,0.0,0.0
282000000,0,0.0,0.0,0.0
282000000,0,0.0,0.0,0.0
283000000,0,0.0,0.0,0.0
284000000,0,0.0,0.0,0.0
285000000,0,0.0,0.0,0.0
286000000,0,0.0,0.0,0.0
287000000,0,0.0,0.0,0.0
288000000,0,0.0,0.0,0.0
289000000,0,0.0,0.0,0.0
290000000,0,0.0,0.0,0.0
291000000,0,0.0,0.0,0.0
293000000,0,0.0,0.0,0.0
294000000,0,0.0,0.0,0.0
294000000,0,0.0,0.0,0.0
295000000,0,0.0,0.0,0.0
296000000,0,0.0,0.0,0.0
297000000,0,0.0,0.0,0.0
298000000,0,0.0,0.0,0.0
299000000,0,0.0,0.0,0.0
300000000,0,0.0,0.0,0.0
301000000,0,0.0,0.0,0.0
302000000,0,0.0,0.0,0.0
303000000,0,0.0,0.0,0.0
304000000,0,0.0,0.0,0.0
305000000,0,0.0,0.0,0.0
306000000,0,0.0,0.0,0.0
307000000,0,0.0,0.0,0.0
309000000,0,0.0,0.0,0.0
310000000,0,0.0,0.0,0.0
310000000,0,0.0,0.0,0.0
311000000,0,0.0,0.0,0.0
312000000,0,0.0,0.0,0.0
313000000,0,0.0,0.0,0.0
314000000,0,0.0,0.0,0.0
315000000,0,0.0,0.0,0.0
316000000,0,0.0,0.0,0.0
317000000,0,0.0,0.0,0.0
318000000,0,0.0,0.0,0.0
319000000,0,0.0,0.0,0.0
320000000,0,0.0,0.0,0.0
321000000,0,0.0,0.0,0.0
323000000,0,0.0,0.0,0.0
325000000,0,0.0,0.0,0.0
325000000,0,0.0,0.0,0.0
326000000,0,0.0,0.0,0.0
326000000,0,0.0,0.0,0.0
327000000,0,0.0,0.0,0.0
328000000,0,0.0,0.0,0.0
329000000,0,0.0,0.0,0.0
330000000,0,0.0,0.0,0.0
331000000,0,0.0,0.0,0.0
332000000,0,0.0,0.0,0.0
333000000,0,0.0,0.0,0.0
335000000,0,0.0,0.0,0.0
336000000,0,0.0,0.0,0.0
336000000,0,0.0,0.0,0.0
337000000,0,0.0,0.0,0.0
338000000,0,0.0,0.0,0.0
339000000,0,0.0,0.0,0.0
340000000,0,0.0,0.0,0.0
341000000,0,0.0,0.0,0.0
342000000,0,0.0,0.0,0.0
343000000,0,0.0,0.0,0.0
344000000,0,0.0,0.0,0.0
345000000,0,0.0,0.0,0.0
346000000,0,0.0,0.0,0.0
347000000,0,0.0,0.0,0.0
348000000,0,0.0,0.0,0.0
350000000,0,0.0,0.0,0.0
350000000,0,0.0,0.0,0.0
351000000,0,0.0,0.0,0.0
352000000,0,0.0,0.0,0.0
353000000,0,0.0,0.0,0.0
354000000,0,0.0,0.0,0.0
355000000,0,0.0,0.0,0.0
356000000,0,0.0,0.0,0.0
357000000,0,0.0,0.0,0.0
358000000,0,0.0,0.0,0.0
359000000,0,0.0,0.0,0.0
360000000,0,0.0,0.0,0.0
362000000,0,0.0,0.0,0.0
362000000,0,0.0,0.0,0.0
363000000,0,0.0,0.0,0.0
364000000,0,0.0,0.0,0.0
365000000,0,0.0,0.0,0.0
366000000,0,0.0,0.0,0.0
367000000,0,0.0,0.0,0.0
368000000,0,0.0,0.0,0.0
369000000,0,0.0,0.0,0.0
370000000,0,0.0,0.0,0.0
371000000,0,0.0,0.0,0.0
372000000,0,0.0,0.0,0.0
373000000,0,0.0,0.0,0.0
374000000,0,0.0,0.0,0.0
376000000,0,0.0,0.0,0.0
377000000,0,0.0,0.0,0.0
377000000,0,0.0,0.0,0.0
378000000,0,0.0,0.0,0.0
379000000,0,0.0,0.0,0.0
380000000,0,0.0,0.0,0.0
381000000,0,0.0,0.0,0.0
382000000,0,0.0,0.0,0.0
383000000,0,0.0,0.0,0.0
384000000,0,0.0,0.0,0.0
385000000,0,0.0,0.0,0.0
386000000,0,0.0,0.0,0.0
387000000,0,0.0,0.0,0.0
388000000,0,0.0,0.0,0.0
389000000,0,0.0,0.0,0.0
390000000,0,0.0,0.0,0.0
392000000,0,0.0,0.0,0.0
393000000,0,0.0,0.0,0.0
393000000,0,0.0,0.0,0.0
394000000,0,0.0,0.0,0.0
395000000,0,0.0,0.0,0.0
396000000,0,0.0,0.0,0.0
397000000,0,0.0,0.0,0.0
398000000,0,0.0,0.0,0.0
399000000,0,0.0,0.0,0.0
400000000,0,0.0,0.0,0.0
401000000,0,0.0,0.0,0.0
402000000,0,0.0,0.0,0.0
403000000,0,0.0,0.0,0.0
405000000,0,0.0,0.0,0.0
406000000,0,0.0,0.0,0.0
407000000,0,0.0,0.0,0.0
407000000,0,0.0,0.0,0.0
408000000,0,0.0,0.0,0.0
409000000,0,0.0,0.0,0.0
410000000,0,0.0,0.0,0.0
411000000,0,0.0,0.0,0.0
412000000,0,0.0,0.0,0.0
413000000,0,0.0,0.0,0.0
414000000,0,0.0,0.0,0.0
415000000,0,0.0,0.0,0.0
416000000,0,0.0,0.0,0.0
417000000,0,0.0,0.0,0.0
419000000,0,0.0,0.0,0.0
419000000,0,0.0,0.0,0.0
420000000,0,0.0,0.0,0.0
421000000,0,0.0,0.0,0.0
422000000,0,0.0,0.0,0.0
423000000,0,0.0,0.0,0.0
424000000,0,0.0,0.0,0.0
425000000,0,0.0,0.0,0.0
426000000,0,0.0,0.0,0.0
427000000,0,0.0,0.0,0.0
428000000,0,0.0,0.0,0.0
431000000,0,0.0,0.0,0.0
431000000,0,0.0,0.0,0.0
432000000,0,0.0,0.0,0.0
432000000,0,0.0,0.0,0.0
433000000,0,0.0,0.0,0.0
434000000,0,0.0,0.0,0.0
435000000,0,0.0,0.0,0.0
436000000,0,0.0,0.0,0.0
437000000,0,0.0,0.0,0.0
438000000,0,0.0,0.0,0.0
439000000,0,0.0,0.0,0.0
440000000,0,0.0,0.0,0.0
441000000,0,0.0,0.0,0.0
442000000,0,0.0,0.0,0.0
443000000,0,0.0,0.0,0.0
444000000,0,0.0,0.0,0.0
445000000,0,0.0,0.0,0.0
447000000,0,0.0,0.0,0.0
448000000,0,0.0,0.0,0.0
449000000,0,0.0,0.0,0.0
450000000,0,0.0,0.0,0.0
450000000,0,0.0,0.0,0.0
451000000,0,0.0,0.0,0.0
452000000,0,0.0,0.0,0.0
453000000,0,0.0,0.0,0.0
454000000,0,0.0,0.0,0.0
455000000,0,0.0,0.0,0.0
456000000,0,0.0,0.0,0.0
457000000,0,0.0,0.0,0.0
458000000,0,0.0,0.0,0.0
460000000,0,0.0,0.0,0.0
460000000,0,0.0,0.0,0.0
461000000,0,0.0,0.0,0.0
462000000,0,0.0,0.0,0.0
463000000,0,0.0,0.0,0.0
464000000,0,0.0,0.0,0.0
465000000,0,0.0,0.0,0.0
467000000,0,0.0,0.0,0.0
468000000,0,0.0,0.0,0.0
469000000,0,0.0,0.0,0.0
470000000,0,0.0,0.0,0.0
471000000,0,0.0,0.0,0.0
472000000,0,0.0,0.0,0.0
473000000,0,0.0,0.0,0.0
474000000,0,0.0,0.0,0.0
476000000,0,0.0,0.0,0.0
476000000,0,0.0,0.0,0.0
477000000,0,0.0,0.0,0.0
478000000,0,0.0,0.0,0.0
479000000,0,0.0,0.0,0.0
480000000,0,0.0,0.0,0.0
481000000,0,0.0,0.0,0.0
482000000,0,0.0,0.0,0.0
483000000,0,0.0,0.0,0.0
484000000,0,0.0,0.0,0.0
485000000,0,0.0,0.0,0.0
486000000,0,0.0,0.0,0.0
488000000,0,0.0,0.0,0.0
488000000,0,0.0,0.0,0.0
489000000,0,0.0,0.0,0.0
490000000,0,0.0,0.0,0.0
491000000,0,0.0,0.0,0.0
492000000,0,0.0,0.0,0.0
493000000,0,0.0,0.0,0.0
494000000,0,0.0,0.0,0.0
495000000,0,0.0,0.0,0.0
496000000,0,0.0,0.0,0.0
497000000,0,0.0,0.0,0.0
498000000,0,0.0,0.0,0.0
499000000,0,0.0,0.0,0.0
500000000,0,0.0,0.0,0.0
502000000,0,0.0,0.0,0.0
502000000,0,0.0,0.0,0.0
503000000,0,0.0,0.0,0.0
504000000,0,0.0,0.0,0.0
505000000,0,0.0,0.0,0.0
506000000,0,0.0,0.0,0.0
507000000,0,0.0,0.0,0.0
508000000,0,0.0,0.0,0.0
509000000,0,0.0,0.0,0.0
510000000,0,0.0,0.0,0.0
511000000,0,0.0,0.0,0.0
512000000,0,0.0,0.0,0.0
513000000,0,0.0,0.0,0.0
514000000,0,0.0,0.0,0.0
516000000,0,0.0,0.0,0.0
517000000,0,0.0,0.0,0.0
518000000,0,0.0,0.0,0.0
518000000,0,0.0,0.0,0.0
519000000,0,0.0,0.0,0.0
520000000,0,0.0,0.0,0.0
521000000,0,0.0,0.0,0.0
522000000,0,0.0,0.0,0.0
523000000,0,0.0,0.0,0.0
524000000,0,0.0,0.0,0.0
525000000,0,0.0,0.0,0.0
526000000,0,0.0,0.0,0.0
527000000,0,0.0,0.0,0.0
529000000,0,0.0,0.0,0.0
530000000,0,0.0,0.0,0.0
530000000,0,0.0,0.0,0.0
531000000,0,0.0,0.0,0.0
532000000,0,0.0,0.0,0.0
533000000,0,0.0,0.0,0.0
534000000,0,0.0,0.0,0.0
535000000,0,0.0,0.0,0.0
536000000,0,0.0,0.0,0.0
537000000,0,0.0,0.0,0.0
538000000,0,0.0,0.0,0.0
539000000,0,0.0,0.0,0.0
540000000,0,0.0,0.0,0.0
542000000,0,0.0,0.0,0.0
543000000,0,0.0,0.0,0.0
543000000,0,0.0,0.0,0.0
544000000,0,0.0,0.0,0.0
545000000,0,0.0,0.0,0.0
546000000,0,0.0,0.0,0.0
547000000,0,0.0,0.0,0.0
548000000,0,0.0,0.0,0.0
549000000,0,0.0,0.0,0.0
550000000,0,0.0,0.0,0.0
551000000,0,0.0,0.0,0.0
552000000,0,0.0,0.0,0.0
553000000,0,0.0,0.0,0.0
554000000,0,0.0,0.0,0.0
555000000,0,0.0,0.0,0.0
556000000,0,0.0,0.0,0.0
558000000,0,0.0,0.0,0.0
559000000,0,0.0,0.0,0.0
559000000,0,0.0,0.0,0.0
560000000,0,0.0,0.0,0.0
561000000,0,0.0,0.0,0.0
562000000,0,0.0,0.0,0.0
563000000,0,0.0,0.0,0.0
564000000,0,0.0,0.0,0.0
565000000,0,0.0,0.0,0.0
566000000,0,0.0,0.0,0.0
567000000,0,0.0,0.0,0.0
568000000,0,0.0,0.0,0.0
570000000,0,0.0,0.0,0.0
570000000,0,0.0,0.0,0.0
571000000,0,0.0,0.0,0.0
572000000,0,0.0,0.0,0.0
573000000,0,0.0,0.0,0.0
574000000,0,0.0,0.0,0.0
575000000,0,0.0,0.0,0.0
576000000,0,0.0,0.0,0.0
577000000,0,0.0,0.0,0.0
578000000,0,0.0,0.0,0.0
579000000,0,0.0,0.0,0.0
580000000,0,0.0,0.0,0.0
581000000,0,0.0,0.0,0.0
582000000,0,0.0,0.0,0.0
584000000,0,0.0,0.0,0.0
584000000,0,0.0,0.0,0.0
586000000,0,0.0,0.0,0.0
587000000,0,0.0,0.0,0.0
588000000,0,0.0,0.0,0.0
588000000,0,0.0,0.0,0.0
589000000,0,0.0,0.0,0.0
590000000,0,0.0,0.0,0.0
591000000,0,0.0,0.0,0.0
592000000,0,0.0,0.0,0.0
593000000,0,0.0,0.0,0.0
594000000,0,0.0,0.0,0.0
595000000,0,0.0,0.0,0.0
596000000,0,0.0,0.0,0.0
597000000,0,0.0,0.0,0.0
598000000,0,0.0,0.0,0.0
600000000,0,0.0,0.0,0.0
601000000,0,0.0,0.0,0.0
601000000,0,0.0,0.0,0.0
602000000,0,0.0,0.0,0.0
603000000,0,0.0,0.0,0.0
604000000,0,0.0,0.0,0.0
605000000,0,0.0,0.0,0.0
606000000,0,0.0,0.0,0.0
607000000,0,0.0,0.0,0.0
608000000,0,0.0,0.0,0.0
609000000,0,0.0,0.0,0.0
611000000,0,0.0,0.0,0.0
612000000,0,0.0,0.0,0.0
612000000,0,0.0,0.0,0.0
613000000,0,0.0,0.0,0.0
614000000,0,0.0,0.0,0.0
615000000,0,0.0,0.0,0.0
616000000,0,0.0,0.0,0.0
617000000,0,0.0,0.0,0.0
618000000,0,0.0,0.0,0.0
619000000,0,0.0,0.0,0.0
620000000,0,0.0,0.0,0.0
621000000,0,0.0,0.0,0.0
623000000,0,0.0,0.0,0.0
623000000,0,0.0,0.0,0.0
624000000,0,0.0,0.0,0.0
625000000,0,0.0,0.0,0.0
626000000,0,0.0,0.0,0.0
627000000,0,0.0,0.0,0.0
628000000,0,0.0,0.0,0.0
629000000,0,0.0,0.0,0.0
630000000,0,0.0,0.0,0.0
631000000,0,0.0,0.0,0.0
632000000,0,0.0,0.0,0.0
633000000,0,0.0,0.0,0.0
634000000,0,0.0,0.0,0.0
635000000,0,0.0,0.0,0.0
636000000,0,0.0,0.0,0.0
637000000,0,0.0,0.0,0.0
639000000,0,0.0,0.0,0.0
640000000,0,0.0,0.0,0.0
640000000,0,0.0,0.0,0.0
641000000,0,0.0,0.0,0.0
642000000,0,0.0,0.0,0.0
643000000,0,0.0,0.0,0.0
644000000,0,0.0,0.0,0.0
645000000,0,0.0,0.0,0.0
646000000,0,0.0,0.0,0.0
647000000,0,0.0,0.0,0.0
648000000,0,0.0,0.0,0.0
649000000,0,0.0,0.0,0.0
650000000,0,0.0,0.0,0.0
652000000,0,0.0,0.0,0.0
652000000,0,0.0,0.0,0.0
653000000,0,0.0,0.0,0.0
654000000,0,0.0,0.0,0.0
655000000,0,0.0,0.0,0.0
656000000,0,0.0,0.0,0.0
657000000,0,0.0,0.0,0.0
658000000,0,0.0,0.0,0.0
659000000,0,0.0,0.0,0.0
660000000,0,0.0,0.0,0.0
661000000,0,0.0,0.0,0.0
662000000,0,0.0,0.0,0.0
663000000,0,0.0,0.0,0.0
664000000,0,0.0,0.0,0.0
665000000,0,0.0,0.0,0.0
666000000,0,0.0,0.0,0.0
668000000,0,0.0,0.0,0.0
669000000,0,0.0,0.0,0.0
669000000,0,0.0,0.0,0.0
670000000,0,0.0,0.0,0.0
671000000,0,0.0,0.0,0.0
672000000,0,0.0,0.0,0.0
673000000,0,0.0,0.0,0.0
674000000,0,0.0,0.0,0.0
675000000,0,0.0,0.0,0.0
676000000,0,0.0,0.0,0.0
677000000,0,0.0,0.0,0.0
678000000,0,0.0,0.0,0.0
679000000,0,0.0,0.0,0.0
681000000,0,0.0,0.0,0.0
682000000,0,0.0,0.0,0.0
682000000,0,0.0,0.0,0.0
683000000,0,0.0,0.0,0.0
684000000,0,0.0,0.0,0.0
685000000,0,0.0,0.0,0.0
686000000,0,0.0,0.0,0.0
687000000,0,0.0,0.0,0.0
688000000,0,0.0,0.0,0.0
689000000,0,0.0,0.0,0.0
690000000,0,0.0,0.0,0.0
691000000,0,0.0,0.0,0.0
692000000,0,0.0,0.0,0.0
693000000,0,0.0,0.0,0.0
695000000,0,0.0,0.0,0.0
695000000,0,0.0,0.0,0.0
696000000,0,0.0,0.0,0.0
697000000,0,0.0,0.0,0.0
698000000,0,0.0,0.0,0.0
699000000,0,0.0,0.0,0.0
700000000,0,0.0,0.0,0.0
701000000,0,0.0,0.0,0.0
702000000,0,0.0,0.0,0.0
703000000,0,0.0,0.0,0.0
704000000,0,0.0,0.0,0.0
705000000,0,0.0,0.0,0.0
706000000,0,0.0,0.0,0.0
707000000,0,0.0,0.0,0.0
708000000,0,0.0,0.0,0.0
710000000,0,0.0,0.0,0.0
711000000,0,0.0,0.0,0.0
711000000,0,0.0,0.0,0.0
712000000,0,0.0,0.0,0.0
713000000,0,0.0,0.0,0.0
714000000,0,0.0,0.0,0.0
715000000,0,0.0,0.0,0.0
716000000,0,0.0,0.0,0.0
717000000,0,0.0,0.0,0.0
718000000,0,0.0,0.0,0.0
719000000,0,0.0,0.0,0.0
721000000,0,0.0,0.0,0.0
722000000,0,0.0,0.0,0.0
723000000,0,0.0,0.0,0.0
723000000,0,0.0,0.0,0.0
724000000,0,0.0,0.0,0.0
725000000,0,0.0,0.0,0.0
726000000,0,0.0,0.0,0.0
727000000,0,0.0,0.0,0.0
728000000,0,0.0,0.0,0.0
729000000,0,0.0,0.0,0.0
730000000,0,0.0,0.0,0.0
731000000,0,0.0,0.0,0.0
732000000,0,0.0,0.0,0.0
733000000,0,0.0,0.0,0.0
735000000,0,0.0,0.0,0.0
736000000,0,0.0,0.0,0.0
736000000,0,0.0,0.0,0.0
737000000,0,0.0,0.0,0.0
738000000,0,0.0,0.0,0.0
739000000,0,0.0,0.0,0.0
740000000,0,0.0,0.0,0.0
741000000,0,0.0,0.0,0.0
742000000,0,0.0,0.0,0.0
743000000,0,0.0,0.0,0.0
744000000,0,0.0,0.0,0.0
745000000,0,0.0,0.0,0.0
746000000,0,0.0,0.0,0.0
747000000,0,0.0,0.0,0.0
748000000,0,0.0,0.0,0.0
750000000,0,0.0,0.0,0.0
751000000,0,0.0,0.0,0.0
752000000,0,0.0,0.0,0.0
752000000,0,0.0,0.0,0.0
753000000,0,0.0,0.0,0.0
754000000,0,0.0,0.0,0.0
755000000,0,0.0,0.0,0.0
756000000,0,0.0,0.0,0.0
757000000,0,0.0,0.0,0.0
758000000,0,0.0,0.0,0.0
759000000,0,0.0,0.0,0.0
760000000,0,0.0,0.0,0.0
761000000,0,0.0,0.0,0.0
763000000,0,0.0,0.0,0.0
764000000,0,0.0,0.0,0.0
764000000,0,0.0,0.0,0.0
765000000,0,0.0,0.0,0.0
766000000,0,0.0,0.0,0.0
767000000,0,0.0,0.0,0.0
768000000,0,0.0,0.0,0.0
769000000,0,0.0,0.0,0.0
770000000,0,0.0,0.0,0.0
771000000,0,0.0,0.0,0.0
772000000,0,0.0,0.0,0.0
773000000,0,0.0,0.0,0.0
774000000,0,0.0,0.0,0.0
776000000,0,0.0,0.0,0.0
777000000,0,0.0,0.0,0.0
777000000,0,0.0,0.0,0.0
778000000,0,0.0,0.0,0.0
