%time,field.layout.data_offset,field.data0,field.data1,field.data2
310000000,0,0.0,0.0,0.0
310000000,0,0.0,0.0,0.0
310000000,0,0.0,0.0,0.0
310000000,0,0.0,0.0,0.0
310000000,0,0.0,0.0,0.0
310000000,0,0.0,0.0,0.0
320000000,0,0.0,0.0,0.0
320000000,0,0.0,0.0,0.0
320000000,0,0.0,0.0,0.0
320000000,0,0.0,0.0,0.0
320000000,0,0.0,0.0,0.0
320000000,0,0.0,0.0,0.0
320000000,0,0.0,0.0,0.0
320000000,0,0.0,0.0,0.0
320000000,0,0.0,0.0,0.0
320000000,0,0.0,0.0,0.0
330000000,0,0.0,0.0,0.0
330000000,0,0.0,0.0,0.0
330000000,0,0.0,0.0,0.0
330000000,0,0.0,0.0,0.0
330000000,0,0.0,0.0,0.0
330000000,0,0.0,0.0,0.0
330000000,0,0.0,0.0,0.0
330000000,0,0.0,0.0,0.0
330000000,0,0.0,0.0,0.0
330000000,0,0.0,0.0,0.0
340000000,0,0.0,0.0,0.0
340000000,0,0.0,0.0,0.0
340000000,0,0.0,0.0,0.0
340000000,0,0.0,0.0,0.0
340000000,0,0.0,0.0,0.0
340000000,0,0.0,0.0,0.0
340000000,0,0.0,0.0,0.0
340000000,0,0.0,0.0,0.0
340000000,0,0.0,0.0,0.0
340000000,0,0.0,0.0,0.0
350000000,0,0.0,0.0,0.0
350000000,0,0.0,0.0,0.0
350000000,0,0.0,0.0,0.0
350000000,0,0.0,0.0,0.0
350000000,0,0.0,0.0,0.0
350000000,0,0.0,0.0,0.0
350000000,0,0.0,0.0,0.0
350000000,0,0.0,0.0,0.0
350000000,0,0.0,0.0,0.0
350000000,0,0.0,0.0,0.0
360000000,0,0.0,0.0,0.0
360000000,0,0.0,0.0,0.0
360000000,0,0.0,0.0,0.0
360000000,0,0.0,0.0,0.0
360000000,0,0.0,0.0,0.0
360000000,0,0.0,0.0,0.0
360000000,0,0.0,0.0,0.0
360000000,0,0.0,0.0,0.0
360000000,0,0.0,0.0,0.0
360000000,0,0.0,0.0,0.0
370000000,0,0.0,0.0,0.0
370000000,0,0.0,0.0,0.0
370000000,0,0.0,0.0,0.0
370000000,0,0.0,0.0,0.0
370000000,0,0.0,0.0,0.0
370000000,0,0.0,0.0,0.0
370000000,0,0.0,0.0,0.0
370000000,0,0.0,0.0,0.0
370000000,0,0.0,0.0,0.0
370000000,0,0.0,0.0,0.0
381000000,0,0.0,0.0,0.0
381000000,0,0.0,0.0,0.0
381000000,0,0.0,0.0,0.0
381000000,0,0.0,0.0,0.0
381000000,0,0.0,0.0,0.0
381000000,0,0.0,0.0,0.0
381000000,0,0.0,0.0,0.0
381000000,0,0.0,0.0,0.0
381000000,0,0.0,0.0,0.0
381000000,0,0.0,0.0,0.0
390000000,0,0.0,0.0,0.0
390000000,0,0.0,0.0,0.0
390000000,0,0.0,0.0,0.0
390000000,0,0.0,0.0,0.0
390000000,0,0.0,0.0,0.0
390000000,0,0.0,0.0,0.0
390000000,0,0.0,0.0,0.0
390000000,0,0.0,0.0,0.0
390000000,0,0.0,0.0,0.0
390000000,0,0.0,0.0,0.0
400000000,0,0.0,0.0,0.0
400000000,0,0.0,0.0,0.0
400000000,0,0.0,0.0,0.0
400000000,0,0.0,0.0,0.0
400000000,0,0.0,0.0,0.0
400000000,0,0.0,0.0,0.0
400000000,0,0.0,0.0,0.0
400000000,0,0.0,0.0,0.0
400000000,0,0.0,0.0,0.0
400000000,0,0.0,0.0,0.0
411000000,0,0.0,0.0,0.0
411000000,0,0.0,0.0,0.0
411000000,0,0.0,0.0,0.0
411000000,0,0.0,0.0,0.0
411000000,0,0.0,0.0,0.0
411000000,0,0.0,0.0,0.0
411000000,0,0.0,0.0,0.0
411000000,0,0.0,0.0,0.0
411000000,0,0.0,0.0,0.0
411000000,0,0.0,0.0,0.0
420000000,0,0.0,0.0,0.0
420000000,0,0.0,0.0,0.0
420000000,0,0.0,0.0,0.0
420000000,0,0.0,0.0,0.0
420000000,0,0.0,0.0,0.0
420000000,0,0.0,0.0,0.0
420000000,0,0.0,0.0,0.0
420000000,0,0.0,0.0,0.0
420000000,0,0.0,0.0,0.0
420000000,0,0.0,0.0,0.0
431000000,0,0.0,0.0,0.0
431000000,0,0.0,0.0,0.0
431000000,0,0.0,0.0,0.0
431000000,0,0.0,0.0,0.0
431000000,0,0.0,0.0,0.0
431000000,0,0.0,0.0,0.0
431000000,0,0.0,0.0,0.0
431000000,0,0.0,0.0,0.0
431000000,0,0.0,0.0,0.0
431000000,0,0.0,0.0,0.0
440000000,0,0.0,0.0,0.0
440000000,0,0.0,0.0,0.0
440000000,0,0.0,0.0,0.0
440000000,0,0.0,0.0,0.0
440000000,0,0.0,0.0,0.0
440000000,0,0.0,0.0,0.0
440000000,0,0.0,0.0,0.0
440000000,0,0.0,0.0,0.0
440000000,0,0.0,0.0,0.0
450000000,0,0.0,0.0,0.0
450000000,0,0.0,0.0,0.0
450000000,0,0.0,0.0,0.0
450000000,0,0.0,0.0,0.0
450000000,0,0.0,0.0,0.0
450000000,0,0.0,0.0,0.0
450000000,0,0.0,0.0,0.0
450000000,0,0.0,0.0,0.0
450000000,0,0.0,0.0,0.0
450000000,0,0.0,0.0,0.0
460000000,0,0.0,0.0,0.0
460000000,0,0.0,0.0,0.0
460000000,0,0.0,0.0,0.0
460000000,0,0.0,0.0,0.0
460000000,0,0.0,0.0,0.0
460000000,0,0.0,0.0,0.0
460000000,0,0.0,0.0,0.0
460000000,0,0.0,0.0,0.0
460000000,0,0.0,0.0,0.0
460000000,0,0.0,0.0,0.0
470000000,0,0.0,0.0,0.0
470000000,0,0.0,0.0,0.0
470000000,0,0.0,0.0,0.0
470000000,0,0.0,0.0,0.0
470000000,0,0.0,0.0,0.0
470000000,0,0.0,0.0,0.0
470000000,0,0.0,0.0,0.0
470000000,0,0.0,0.0,0.0
470000000,0,0.0,0.0,0.0
470000000,0,0.0,0.0,0.0
480000000,0,0.0,0.0,0.0
480000000,0,0.0,0.0,0.0
480000000,0,0.0,0.0,0.0
480000000,0,0.0,0.0,0.0
480000000,0,0.0,0.0,0.0
480000000,0,0.0,0.0,0.0
480000000,0,0.0,0.0,0.0
480000000,0,0.0,0.0,0.0
480000000,0,0.0,0.0,0.0
480000000,0,0.0,0.0,0.0
489000000,0,0.0,0.0,0.0
489000000,0,0.0,0.0,0.0
489000000,0,0.0,0.0,0.0
489000000,0,0.0,0.0,0.0
489000000,0,0.0,0.0,0.0
489000000,0,0.0,0.0,0.0
489000000,0,0.0,0.0,0.0
489000000,0,0.0,0.0,0.0
490000000,0,0.0,0.0,0.0
500000000,0,0.0,0.0,0.0
500000000,0,0.0,0.0,0.0
500000000,0,0.0,0.0,0.0
500000000,0,0.0,0.0,0.0
500000000,0,0.0,0.0,0.0
500000000,0,0.0,0.0,0.0
500000000,0,0.0,0.0,0.0
500000000,0,0.0,0.0,0.0
500000000,0,0.0,0.0,0.0
500000000,0,0.0,0.0,0.0
510000000,0,0.0,0.0,0.0
510000000,0,0.0,0.0,0.0
510000000,0,0.0,0.0,0.0
510000000,0,0.0,0.0,0.0
510000000,0,0.0,0.0,0.0
510000000,0,0.0,0.0,0.0
510000000,0,0.0,0.0,0.0
510000000,0,0.0,0.0,0.0
510000000,0,0.0,0.0,0.0
510000000,0,0.0,0.0,0.0
521000000,0,0.0,0.0,0.0
521000000,0,0.0,0.0,0.0
521000000,0,0.0,0.0,0.0
521000000,0,0.0,0.0,0.0
521000000,0,0.0,0.0,0.0
521000000,0,0.0,0.0,0.0
521000000,0,0.0,0.0,0.0
521000000,0,0.0,0.0,0.0
521000000,0,0.0,0.0,0.0
521000000,0,0.0,0.0,0.0
530000000,0,0.0,0.0,0.0
530000000,0,0.0,0.0,0.0
530000000,0,0.0,0.0,0.0
530000000,0,0.0,0.0,0.0
530000000,0,0.0,0.0,0.0
530000000,0,0.0,0.0,0.0
530000000,0,0.0,0.0,0.0
530000000,0,0.0,0.0,0.0
530000000,0,0.0,0.0,0.0
530000000,0,0.0,0.0,0.0
540000000,0,0.0,0.0,0.0
540000000,0,0.0,0.0,0.0
540000000,0,0.0,0.0,0.0
540000000,0,0.0,0.0,0.0
540000000,0,0.0,0.0,0.0
540000000,0,0.0,0.0,0.0
540000000,0,0.0,0.0,0.0
540000000,0,0.0,0.0,0.0
540000000,0,0.0,0.0,0.0
540000000,0,0.0,0.0,0.0
550000000,0,0.0,0.0,0.0
550000000,0,0.0,0.0,0.0
550000000,0,0.0,0.0,0.0
550000000,0,0.0,0.0,0.0
550000000,0,0.0,0.0,0.0
550000000,0,0.0,0.0,0.0
550000000,0,0.0,0.0,0.0
550000000,0,0.0,0.0,0.0
550000000,0,0.0,0.0,0.0
550000000,0,0.0,0.0,0.0
560000000,0,0.0,0.0,0.0
560000000,0,0.0,0.0,0.0
560000000,0,0.0,0.0,0.0
560000000,0,0.0,0.0,0.0
560000000,0,0.0,0.0,0.0
560000000,0,0.0,0.0,0.0
560000000,0,0.0,0.0,0.0
560000000,0,0.0,0.0,0.0
560000000,0,0.0,0.0,0.0
560000000,0,0.0,0.0,0.0
570000000,0,0.0,0.0,0.0
570000000,0,0.0,0.0,0.0
570000000,0,0.0,0.0,0.0
570000000,0,0.0,0.0,0.0
570000000,0,0.0,0.0,0.0
570000000,0,0.0,0.0,0.0
570000000,0,0.0,0.0,0.0
570000000,0,0.0,0.0,0.0
570000000,0,0.0,0.0,0.0
570000000,0,0.0,0.0,0.0
580000000,0,0.0,0.0,0.0
580000000,0,0.0,0.0,0.0
580000000,0,0.0,0.0,0.0
580000000,0,0.0,0.0,0.0
580000000,0,0.0,0.0,0.0
580000000,0,0.0,0.0,0.0
580000000,0,0.0,0.0,0.0
580000000,0,0.0,0.0,0.0
580000000,0,0.0,0.0,0.0
580000000,0,0.0,0.0,0.0
590000000,0,0.0,0.0,0.0
590000000,0,0.0,0.0,0.0
590000000,0,0.0,0.0,0.0
590000000,0,0.0,0.0,0.0
590000000,0,0.0,0.0,0.0
590000000,0,0.0,0.0,0.0
590000000,0,0.0,0.0,0.0
590000000,0,0.0,0.0,0.0
590000000,0,0.0,0.0,0.0
590000000,0,0.0,0.0,0.0
601000000,0,0.0,0.0,0.0
601000000,0,0.0,0.0,0.0
601000000,0,0.0,0.0,0.0
601000000,0,0.0,0.0,0.0
601000000,0,0.0,0.0,0.0
601000000,0,0.0,0.0,0.0
601000000,0,0.0,0.0,0.0
601000000,0,0.0,0.0,0.0
601000000,0,0.0,0.0,0.0
601000000,0,0.0,0.0,0.0
610000000,0,0.0,0.0,0.0
610000000,0,0.0,0.0,0.0
610000000,0,0.0,0.0,0.0
610000000,0,0.0,0.0,0.0
610000000,0,0.0,0.0,0.0
610000000,0,0.0,0.0,0.0
610000000,0,0.0,0.0,0.0
610000000,0,0.0,0.0,0.0
610000000,0,0.0,0.0,0.0
610000000,0,0.0,0.0,0.0
620000000,0,0.0,0.0,0.0
620000000,0,0.0,0.0,0.0
620000000,0,0.0,0.0,0.0
620000000,0,0.0,0.0,0.0
620000000,0,0.0,0.0,0.0
620000000,0,0.0,0.0,0.0
620000000,0,0.0,0.0,0.0
620000000,0,0.0,0.0,0.0
620000000,0,0.0,0.0,0.0
620000000,0,0.0,0.0,0.0
630000000,0,0.0,0.0,0.0
630000000,0,0.0,0.0,0.0
630000000,0,0.0,0.0,0.0
630000000,0,0.0,0.0,0.0
630000000,0,0.0,0.0,0.0
630000000,0,0.0,0.0,0.0
630000000,0,0.0,0.0,0.0
630000000,0,0.0,0.0,0.0
630000000,0,0.0,0.0,0.0
630000000,0,0.0,0.0,0.0
640000000,0,0.0,0.0,0.0
640000000,0,0.0,0.0,0.0
640000000,0,0.0,0.0,0.0
640000000,0,0.0,0.0,0.0
640000000,0,0.0,0.0,0.0
640000000,0,0.0,0.0,0.0
640000000,0,0.0,0.0,0.0
640000000,0,0.0,0.0,0.0
640000000,0,0.0,0.0,0.0
640000000,0,0.0,0.0,0.0
651000000,0,0.0,0.0,0.0
651000000,0,0.0,0.0,0.0
651000000,0,0.0,0.0,0.0
651000000,0,0.0,0.0,0.0
651000000,0,0.0,0.0,0.0
651000000,0,0.0,0.0,0.0
651000000,0,0.0,0.0,0.0
651000000,0,0.0,0.0,0.0
651000000,0,0.0,0.0,0.0
651000000,0,0.0,0.0,0.0
660000000,0,0.0,0.0,0.0
660000000,0,0.0,0.0,0.0
660000000,0,0.0,0.0,0.0
660000000,0,0.0,0.0,0.0
660000000,0,0.0,0.0,0.0
660000000,0,0.0,0.0,0.0
660000000,0,0.0,0.0,0.0
660000000,0,0.0,0.0,0.0
660000000,0,0.0,0.0,0.0
660000000,0,0.0,0.0,0.0
670000000,0,0.0,0.0,0.0
670000000,0,0.0,0.0,0.0
670000000,0,0.0,0.0,0.0
670000000,0,0.0,0.0,0.0
670000000,0,0.0,0.0,0.0
670000000,0,0.0,0.0,0.0
670000000,0,0.0,0.0,0.0
670000000,0,0.0,0.0,0.0
670000000,0,0.0,0.0,0.0
670000000,0,0.0,0.0,0.0
681000000,0,0.0,0.0,0.0
681000000,0,0.0,0.0,0.0
681000000,0,0.0,0.0,0.0
681000000,0,0.0,0.0,0.0
681000000,0,0.0,0.0,0.0
681000000,0,0.0,0.0,0.0
681000000,0,0.0,0.0,0.0
681000000,0,0.0,0.0,0.0
681000000,0,0.0,0.0,0.0
681000000,0,0.0,0.0,0.0
690000000,0,0.0,0.0,0.0
690000000,0,0.0,0.0,0.0
690000000,0,0.0,0.0,0.0
690000000,0,0.0,0.0,0.0
690000000,0,0.0,0.0,0.0
690000000,0,0.0,0.0,0.0
690000000,0,0.0,0.0,0.0
690000000,0,0.0,0.0,0.0
690000000,0,0.0,0.0,0.0
690000000,0,0.0,0.0,0.0
700000000,0,0.0,0.0,0.0
700000000,0,0.0,0.0,0.0
700000000,0,0.0,0.0,0.0
700000000,0,0.0,0.0,0.0
700000000,0,0.0,0.0,0.0
700000000,0,0.0,0.0,0.0
700000000,0,0.0,0.0,0.0
700000000,0,0.0,0.0,0.0
700000000,0,0.0,0.0,0.0
700000000,0,0.0,0.0,0.0
710000000,0,0.0,0.0,0.0
710000000,0,0.0,0.0,0.0
710000000,0,0.0,0.0,0.0
710000000,0,0.0,0.0,0.0
710000000,0,0.0,0.0,0.0
710000000,0,0.0,0.0,0.0
710000000,0,0.0,0.0,0.0
710000000,0,0.0,0.0,0.0
710000000,0,0.0,0.0,0.0
710000000,0,0.0,0.0,0.0
720000000,0,0.0,0.0,0.0
720000000,0,0.0,0.0,0.0
720000000,0,0.0,0.0,0.0
720000000,0,0.0,0.0,0.0
720000000,0,0.0,0.0,0.0
720000000,0,0.0,0.0,0.0
720000000,0,0.0,0.0,0.0
720000000,0,0.0,0.0,0.0
720000000,0,0.0,0.0,0.0
720000000,0,0.0,0.0,0.0
730000000,0,0.0,0.0,0.0
730000000,0,0.0,0.0,0.0
730000000,0,0.0,0.0,0.0
730000000,0,0.0,0.0,0.0
730000000,0,0.0,0.0,0.0
730000000,0,0.0,0.0,0.0
730000000,0,0.0,0.0,0.0
730000000,0,0.0,0.0,0.0
730000000,0,0.0,0.0,0.0
730000000,0,0.0,0.0,0.0
740000000,0,0.0,0.0,0.0
740000000,0,0.0,0.0,0.0
740000000,0,0.0,0.0,0.0
740000000,0,0.0,0.0,0.0
740000000,0,0.0,0.0,0.0
740000000,0,0.0,0.0,0.0
740000000,0,0.0,0.0,0.0
740000000,0,0.0,0.0,0.0
740000000,0,0.0,0.0,0.0
740000000,0,0.0,0.0,0.0
750000000,0,0.0,0.0,0.0
750000000,0,0.0,0.0,0.0
750000000,0,0.0,0.0,0.0
750000000,0,0.0,0.0,0.0
750000000,0,0.0,0.0,0.0
750000000,0,0.0,0.0,0.0
750000000,0,0.0,0.0,0.0
750000000,0,0.0,0.0,0.0
750000000,0,0.0,0.0,0.0
750000000,0,0.0,0.0,0.0
761000000,0,0.0,0.0,0.0
761000000,0,0.0,0.0,0.0
761000000,0,0.0,0.0,0.0
761000000,0,0.0,0.0,0.0
761000000,0,0.0,0.0,0.0
761000000,0,0.0,0.0,0.0
761000000,0,0.0,0.0,0.0
761000000,0,0.0,0.0,0.0
761000000,0,0.0,0.0,0.0
761000000,0,0.0,0.0,0.0
770000000,0,0.0,0.0,0.0
770000000,0,0.0,0.0,0.0
770000000,0,0.0,0.0,0.0
770000000,0,0.0,0.0,0.0
770000000,0,0.0,0.0,0.0
770000000,0,0.0,0.0,0.0
770000000,0,0.0,0.0,0.0
770000000,0,0.0,0.0,0.0
770000000,0,0.0,0.0,0.0
770000000,0,0.0,0.0,0.0
780000000,0,0.0,0.0,0.0
780000000,0,0.0,0.0,0.0
780000000,0,0.0,0.0,0.0
780000000,0,0.0,0.0,0.0
780000000,0,0.0,0.0,0.0
780000000,0,0.0,0.0,0.0
780000000,0,0.0,0.0,0.0
780000000,0,0.0,0.0,0.0
780000000,0,0.0,0.0,0.0
780000000,0,0.0,0.0,0.0
790000000,0,0.0,0.0,0.0
790000000,0,0.0,0.0,0.0
790000000,0,0.0,0.0,0.0
790000000,0,0.0,0.0,0.0
